599,3916
732,2487
481,3136
573,9599
545,10782
254,10967
919,1238
947,8557
548,5078
879,6707
697,8799
869,160
392,3050
474,4148
824,3997
62,2646
999,3119
973,8766
47,6744
736,8692
807,1213
815,9273
523,5579
215,10055
846,577
44,6935
899,10299
573,1755
591,1150
511,2175
973,10048
552,8269
701,1834
506,7224
854,9461
752,5416
459,698
998,1978
852,4283
520,1851
903,414
898,5105
974,5972
894,8949
515,7024
76,10485
551,4749
571,10448
221,2078
385,978
179,774
481,4689
768,9594
936,4547
925,322
696,7470
869,10894
945,5146
997,2307
675,2554
252,10139
689,590
206,87
688,7518
545,4184
569,5338
585,10713
249,4407
571,5721
740,6424
378,4792
239,5731
979,1963
680,4570
904,9256
865,9772
959,9502
765,4262
373,4626
306,10914
479,6616
819,1838
392,8877
823,10574
300,9055
69,8234
850,2645
788,8264
221,9298
431,6936
835,7562
899,2632
768,3341
922,7875
89,6536
96,8886
915,10624
73,1707
658,7023
308,4798
929,4809
209,1700
301,8085
200,2750
228,9031
242,1291
199,3165
257,7207
781,4039
390,5627
729,621
871,2425
27,9309
1000,5571
662,2847
531,8272
886,7162
185,3380
122,6949
260,1511
865,1398
527,1198
76,6066
177,9318
795,6394
845,10773
842,3227
924,112
157,3090
924,4385
707,2788
722,4383
285,8664
306,5163
248,3279
187,4228
288,1215
827,10702
265,322
837,3247
793,4019
821,7919
380,3775
184,3331
954,2221
895,2007
823,3959
523,5780
120,8683
728,5423
599,6123
709,9235
632,4952
968,1928
614,444
632,1072
652,10984
245,611
792,3633
692,8934
722,9067
580,1119
641,4057
937,5151
456,7615
464,10177
234,9197
321,2316
986,5002
7,8380
808,7402
446,2838
899,4432
138,1754
441,10965
36,9752
948,9427
889,8591
5,5158
565,7088
283,4889
635,1815
654,4065
101,8158
773,8707
131,10742
313,3059
112,10959
475,483
82,3154
780,4112
665,4627
974,390
613,5943
918,6336
426,4393
158,2339
256,3239
599,256
267,8413
367,738
238,2626
85,4392
452,4127
157,9757
309,3177
437,3649
217,5865
387,4791
160,6145
744,3804
769,5099
854,6531
866,8810
770,8067
734,9984
711,7476
960,3266
259,4767
538,4305
279,2969
769,2970
413,2509
47,8671
59,1185
686,6428
158,7596
264,7026
520,7409
919,10259
417,6282
730,3687
548,2654
740,8151
538,6683
135,2017
823,8721
771,10198
37,8323
840,7299
647,2360
636,7627
573,10775
543,5887
917,3435
888,302
636,9000
862,2286
510,6972
738,10686
37,4942
284,7281
957,6636
342,6504
492,5418
582,4427
322,10209
544,7422
742,5541
793,9440
310,6109
727,3888
587,4731
572,9392
901,6096
29,10192
502,2308
917,1963
867,1084
808,2122
576,8355
770,8272
816,6922
60,2910
358,7746
463,9521
528,6946
741,28
437,2958
954,7005
947,5416
694,8225
753,1569
603,7217
108,2470
289,8903
416,3002
589,6222
702,8239
87,959
642,8628
966,162
821,6564
742,5024
853,2248
400,6812
436,4402
586,2656
514,1485
279,861
251,4732
818,2356
700,2463
719,1445
136,1648
634,5321
908,68
302,1106
895,6219
220,8876
489,7307
718,881
273,7389
475,9680
538,10489
312,1320
589,9890
629,1875
665,9479
340,2254
545,329
130,95
705,3197
106,5965
730,736
348,47
592,152
144,6914
836,604
768,8343
421,9723
386,185
294,6125
391,2268
46,5657
454,967
738,3165
862,8957
288,5956
58,10141
896,4723
695,7976
754,7743
512,6291
762,5666
835,5841
725,2468
987,8978
864,6115
750,7172
391,4720
560,127
924,4493
391,8163
355,5640
475,10030
582,4939
531,10414
995,10206
321,2636
612,2519
161,6861
458,9385
615,10419
92,1049
870,1338
430,9369
113,10180
841,1890
266,1127
590,899
207,2782
871,7116
923,7236
246,1400
969,461
685,6725
793,8199
818,8026
41,10689
949,425
650,8979
957,8840
410,3860
529,3975
26,6621
547,10382
251,5752
121,9806
500,9681
838,1846
247,4878
291,2549
820,8755
966,7368
706,6765
668,9967
201,8681
218,2853
948,9247
101,5443
466,7012
641,3874
819,5222
526,10641
92,7735
707,2659
493,6520
188,921
12,9157
516,10728
602,2825
66,5118
137,7429
677,245
833,3323
212,10519
844,5055
321,7504
186,2692
313,783
498,2995
984,895
214,7327
563,3796
593,6966
238,10736
1,3327
684,8987
894,6408
817,10988
730,521
598,4284
804,3759
756,1735
412,7172
959,5868
176,2071
234,9905
359,2058
327,10658
198,1308
215,9986
668,4553
981,10978
399,5334
375,1454
168,8223
105,10699
615,4605
146,6641
428,6232
129,3371
657,662
457,6650
244,232
786,2718
152,6287
781,5970
202,5076
605,1755
858,5060
201,6325
330,8711
386,1261
510,565
390,1764
158,10660
713,9231
674,4301
425,8918
806,715
332,5774
313,5629
495,815
139,1486
879,2457
424,9107
115,9683
248,1684
246,5203
511,3745
83,2456
94,9232
40,7023
887,9412
24,2809
726,10693
668,509
392,7175
311,9185
686,6564
330,2565
132,8505
102,1672
428,2386
962,10036
418,3152
333,285
891,8095
266,10742
404,7386
462,7612
979,2764
731,5624
57,2101
470,2978
138,7386
234,9491
724,2962
212,3677
712,10092
786,6434
811,7250
592,7556
418,5345
794,9293
573,4423
184,5026
631,8403
696,10613
136,3300
794,6002
184,0
575,10349
885,1387
530,4611
414,5687
276,9603
487,8269
681,669
528,10165
8,5874
428,146
560,4449
971,1674
216,6123
79,2124
120,9275
261,7601
399,2327
917,4177
125,7412
950,1011
668,6284
632,8875
775,6746
375,4213
219,7275
702,19
836,6938
764,10848
896,4319
178,10018
350,9902
566,4103
213,5644
670,2692
728,1609
630,9491
733,8937
534,3147
184,4611
247,1680
116,8618
520,3258
683,3593
203,9716
0,4159
773,911
104,3468
46,742
75,9131
670,7588
244,9136
573,4734
160,4755
412,548
487,2047
539,1444
926,6770
12,8709
110,5935
988,271
484,2984
967,4501
452,2319
974,9033
191,8411
202,608
855,1205
568,5457
52,10099
918,262
211,878
368,1369
761,7455
245,8981
664,2903
863,10628
692,3629
715,7009
630,6479
631,4828
55,1791
750,3235
5,1526
890,6694
381,8762
797,9826
732,10735
789,625
885,4265
899,2537
578,3089
767,7082
791,5803
420,9872
993,1776
147,4585
787,10097
538,2357
165,5136
129,6536
110,7535
559,5773
103,4763
748,8708
823,10766
588,5490
703,72
737,8315
565,4425
66,2830
418,6528
200,2810
160,9342
119,719
214,1724
224,10276
121,8605
346,179
783,10252
532,9482
731,6437
859,3909
924,7148
173,4606
299,2607
771,4309
935,5515
786,583
297,1747
925,4035
81,8186
427,5116
580,8607
20,10057
989,7890
446,8489
952,3015
179,4395
566,1958
502,10543
285,9132
410,9592
111,7308
107,3947
206,6635
378,3506
627,3262
855,6011
10,7357
438,5921
568,3783
117,5789
117,477
792,3605
614,2998
966,2835
557,10984
295,4086
920,2969
883,2055
142,461
831,8978
604,3852
124,3870
299,7590
63,10933
432,6453
963,3673
362,942
10,1045
763,6742
101,853
949,2989
300,5392
251,148
722,7589
719,5976
304,7538
42,4240
488,4687
704,10753
648,583
635,8956
899,8111
176,8573
295,7819
45,9123
360,10279
682,3931
482,4576
386,4306
691,6082
328,1596
22,3549
226,4651
470,7121
76,8624
263,5298
640,2278
744,9624
425,10407
720,10630
374,6878
868,354
728,1297
328,7085
741,93
460,2723
365,10263
923,2605
498,7436
43,3679
438,479
807,8749
239,873
569,1895
406,1251
178,8753
504,1404
652,6928
42,10552
432,9388
86,10109
982,72
85,8080
744,3442
880,3572
169,7912
898,9609
582,10367
890,1806
961,1810
76,5357
630,7139
222,10196
678,6420
303,9354
758,3099
908,9918
483,6793
958,6712
824,216
131,2056
40,8405
690,10526
396,8528
227,471
926,7789
216,6639
849,2400
633,5559
598,3573
306,10057
810,4154
986,8898
636,1079
632,2641
263,3728
936,5596
48,269
649,2497
724,1850
97,5050
791,5308
107,3703
116,5012
851,2145
923,9820
803,4518
263,3852
676,984
877,10013
665,7348
976,3064
838,7194
90,1072
333,3886
905,47
971,8974
46,7074
42,4232
437,278
385,9282
587,4863
200,3193
704,7444
553,280
202,1928
58,9025
826,4258
994,1686
370,816
958,3612
345,535
884,5239
343,10158
39,5135
84,7115
704,9801
578,10639
942,4613
203,2507
298,5530
820,4723
105,264
991,564
364,1874
127,5917
73,2821
684,4513
399,4507
738,10644
113,10611
880,2990
572,9585
87,2846
615,1509
111,1215
951,2369
644,7675
150,9872
183,4809
416,8898
507,5369
588,7520
951,9802
671,7919
862,8289
402,338
661,10486
410,8011
570,2626
566,6204
892,6688
923,3132
987,5179
772,9250
160,2776
808,8331
503,969
761,8895
151,1790
783,10982
29,7537
32,5107
341,4698
351,3476
357,4929
312,1324
650,3945
104,10467
666,4835
668,9920
637,4751
968,2784
103,10777
372,7440
391,6063
433,450
119,5898
68,7161
441,8656
564,8255
994,336
564,9665
545,10462
556,21
181,559
741,3918
946,4917
175,2037
68,6388
665,3208
803,8454
778,5601
850,254
559,6509
692,6063
241,759
897,6954
561,5332
191,9660
978,5150
385,9059
944,7347
337,3690
190,10520
285,2975
448,3024
395,4985
422,4776
74,5152
933,2158
174,8612
261,6375
850,377
570,1675
502,2945
87,2446
821,6648
107,1346
100,8753
657,7079
517,8775
950,7911
565,1945
649,10405
295,8076
939,9501
158,9704
141,5696
624,8183
453,8668
661,8489
626,8855
500,705
838,10988
244,7953
748,10536
592,2808
103,10872
364,8582
763,54
740,6667
468,1423
782,1222
179,6097
831,10088
407,1185
83,7391
103,10405
251,9393
847,10308
74,9770
859,4646
597,2639
479,8770
350,9405
16,437
218,2716
694,4822
953,1232
506,5382
391,7912
313,9297
654,2914
556,4854
970,7055
659,3977
270,9895
97,5178
108,10741
342,7838
440,6542
477,9529
131,1107
557,5553
193,10093
644,10096
656,8132
328,9577
729,9937
757,10151
3,6683
931,1127
603,6897
95,7066
844,3382
139,7212
870,363
92,3433
729,295
801,3941
78,9611
827,8389
860,9676
476,3542
634,5224
175,7272
486,2460
727,4749
18,7361
680,7243
477,4935
712,4253
6,977
779,1817
910,6212
661,9418
145,5897
108,1061
155,5074
853,963
556,2424
38,3342
118,3606
890,1941
883,2228
395,9193
192,3614
105,9125
343,7922
867,10841
719,8225
706,6629
496,10536
410,10485
407,6203
237,9446
773,9102
585,74
996,3544
754,6256
459,2576
673,2417
948,10714
716,10334
974,5332
710,8
798,1409
349,6311
315,774
204,9543
310,6391
229,5892
420,8177
878,213
89,10891
705,5407
770,9641
536,8985
694,4841
943,9354
540,99
352,10852
735,8271
589,1204
704,9003
188,10172
996,4517
783,5761
920,10177
978,8625
326,1688
568,5072
748,1146
717,1592
159,9090
655,58
510,4230
206,3847
374,10381
626,7611
504,8194
925,5033
731,4630
505,2430
935,4476
813,99
21,10458
667,7983
36,8973
1000,2672
588,7884
787,2720
330,349
933,9646
582,20
674,9780
434,10239
862,10269
300,1437
672,1295
912,10840
272,5015
413,2570
26,6832
900,10724
830,4846
42,6887
953,10245
727,8047
887,489
719,2901
375,1835
693,1174
830,9355
447,9080
377,7559
991,3113
375,665
592,5127
109,5301
106,1949
920,4231
113,1219
978,3065
741,1375
519,8315
428,6171
505,280
777,1728
409,8149
832,8897
547,4041
907,7569
116,522
910,4194
205,1429
678,6354
40,8652
752,9738
604,3875
698,1538
969,7032
46,8420
219,8844
5,7452
144,10842
82,6469
179,5442
465,3452
546,10338
440,7266
978,9223
848,8377
572,7777
107,4867
23,8283
805,1380
983,1893
489,8850
485,9349
956,1800
391,10299
738,6779
839,4937
327,5648
610,7484
263,2763
844,10923
743,5921
628,2647
719,5737
210,3279
849,9185
589,5801
443,8441
984,4354
217,1480
501,9309
423,93
819,5600
984,1480
600,9789
727,2478
403,10437
323,848
718,8574
805,5265
306,9906
224,2586
538,1819
664,6167
63,10149
675,8436
67,341
467,146
941,1341
349,8028
910,10083
957,1297
314,9509
763,4469
746,9620
584,4663
885,7366
824,9726
186,7790
721,5884
848,9557
330,8611
360,8772
894,2862
364,1
236,4690
475,1989
299,951
948,6290
634,1476
386,7451
1000,9939
348,2795
778,3702
328,2625
767,6832
293,1605
747,4073
466,7494
271,6610
690,1689
519,7390
277,3890
18,9122
600,5530
644,4113
504,6815
487,8212
584,3575
863,3043
286,7960
310,6124
582,1336
480,9638
433,6758
822,958
383,2537
38,7910
16,6035
268,3566
196,7169
67,2743
927,10912
523,3273
57,1993
971,1744
584,1540
233,7731
2,9314
518,2324
280,10126
400,4212
906,7392
642,7786
291,9554
594,3621
176,5230
944,2698
604,8824
993,8953
485,9855
302,1920
486,9304
962,7816
240,3432
801,763
868,8802
212,2987
443,8085
281,10166
258,5773
919,8144
462,10870
30,1970
395,3205
252,2288
310,1148
49,3202
816,10278
965,10321
436,8672
105,10311
859,3562
841,4828
818,2750
169,5918
807,3434
296,6076
703,6975
871,2810
412,9788
850,1270
393,4550
241,9375
330,7844
788,7027
237,10067
35,8793
765,9182
97,10019
219,5368
834,1293
514,10296
296,8773
678,6116
105,7306
68,9584
664,1187
493,143
217,3639
750,10182
193,10744
202,3456
903,9160
940,2422
33,2706
518,7032
696,1124
496,7196
694,1391
46,6596
475,216
367,3151
445,3417
39,2928
822,962
828,5036
436,9409
436,7376
942,6567
347,2113
156,3790
848,3123
863,10697
739,4983
660,2722
490,4792
520,6863
681,6548
693,4028
246,4233
82,404
285,6473
333,4127
898,4173
47,2808
36,8316
255,4521
922,7851
116,1075
102,7664
367,1394
276,6788
489,4972
515,9001
339,3991
956,479
434,10579
98,7069
44,2429
833,7696
434,5815
867,6703
913,2777
636,2695
748,6624
161,8699
601,10662
764,365
670,9680
709,3367
137,4702
463,1282
578,6326
737,5613
143,7915
453,6090
79,1350
470,4491
699,10260
689,10380
665,6900
752,4834
378,9665
466,9029
129,4567
456,7802
565,3575
298,3022
526,3847
432,1843
184,9998
795,6969
452,5805
314,4446
810,4848
45,9465
176,10265
177,4808
576,7240
756,9572
744,114
454,9302
111,6177
193,1161
496,4563
181,3774
805,10507
291,3012
182,987
149,9105
627,10499
27,8351
223,8543
56,4108
417,8047
836,10444
709,10770
107,10640
772,5871
503,3667
442,8593
847,2058
597,10361
597,6936
334,10301
788,4878
334,2199
15,4784
352,7563
828,10480
568,7522
85,1138
713,3236
936,5347
783,1573
870,3094
461,7406
924,8861
479,8451
444,7772
378,592
517,2330
232,943
771,7529
131,3547
654,1608
424,7948
19,10021
523,10670
726,3288
777,6319
651,1702
672,6927
161,1286
810,4152
49,5319
766,6789
430,6613
481,9153
547,5586
246,7219
467,4401
221,7909
825,175
864,7756
52,8035
47,4637
358,4030
102,2099
623,5000
923,5461
632,10345
682,5641
796,5369
394,166
25,12
108,3638
315,9630
959,3625
438,3496
69,548
139,8757
834,1493
334,1339
84,4776
543,5841
578,3784
332,6355
997,5658
877,7774
480,2942
660,10136
205,6400
703,9058
517,6355
0,7876
567,5669
947,1353
181,7273
965,7125
249,6349
981,9985
431,8914
151,1198
314,556
17,6460
934,10692
401,6844
142,9282
167,7412
530,4346
28,1670
776,4459
764,4740
818,3458
738,9691
572,8675
969,2068
271,7552
393,1958
710,1165
806,9494
41,4537
275,5064
801,7163
676,7674
754,10825
775,6682
661,4738
698,6935
914,1868
402,8782
20,4686
404,5659
516,7082
182,2672
150,6097
949,4032
282,2624
199,9412
949,5045
887,10818
951,8132
148,2193
928,10636
834,461
411,4068
417,1860
263,6189
552,9121
308,9495
944,2711
701,5992
848,7642
854,9090
633,9459
593,2181
151,3387
206,2974
27,333
437,3670
219,8272
991,1978
879,9549
724,5065
394,5268
868,6769
136,6741
704,6607
508,1567
518,6964
104,3726
13,9623
382,1320
131,10383
467,6778
310,9215
966,8905
445,8902
221,7147
947,570
752,3344
4,4519
699,8693
140,3636
526,4466
813,535
334,4233
379,4154
500,4612
125,2706
211,8251
420,3496
113,8805
406,184
911,8417
859,7135
750,6941
178,2412
744,5735
45,579
783,6978
565,1329
144,7275
590,8052
907,8225
210,1159
331,8168
740,7182
992,236
857,4859
542,7026
372,1521
947,3393
16,1991
906,6365
861,4305
469,985
539,2382
982,10764
322,7109
472,3914
928,8313
95,6798
890,3215
27,10481
975,10117
708,4703
482,3177
248,7136
22,2049
5,7772
80,2490
811,3050
696,2172
684,5718
512,1079
824,1790
189,7026
879,3611
33,758
222,8460
328,4001
387,14
964,3744
255,6719
567,5130
53,6500
841,8086
502,8844
209,6730
926,6835
828,5911
259,8910
732,7125
9,456
196,2149
976,7816
315,3418
306,4885
748,1595
937,8471
459,6318
431,367
481,2936
606,4680
644,5284
846,450
37,1399
636,9558
294,10236
804,4050
73,9485
823,7612
949,9164
477,195
658,372
263,7141
654,5015
553,8732
511,7822
634,10804
849,640
583,8138
905,3108
350,246
705,5203
363,7301
202,7250
682,7601
124,5224
184,9746
428,7833
891,8304
754,1652
394,9649
571,8535
793,5777
195,1664
208,2149
199,7555
523,448
383,3550
144,5571
1000,8344
606,5884
384,5657
230,1102
560,6178
618,8558
672,4197
984,4499
461,3541
305,4066
699,5374
502,4236
645,3576
584,3640
59,802
639,9389
149,10589
912,3380
936,8908
1000,2943
223,1883
739,10305
133,7261
277,390
28,9760
924,2399
763,5815
286,242
114,401
527,10113
148,6008
61,8050
505,3431
876,356
81,4541
259,7466
461,2578
433,939
299,7853
927,9139
662,7755
978,3657
661,4865
674,7280
908,1349
90,8031
557,6804
540,4026
548,9650
666,4614
69,9295
143,1303
200,6546
334,936
740,10454
365,8921
932,9618
748,7640
961,5825
856,10793
243,4787
317,1489
376,7963
472,9713
658,8735
371,4895
971,7262
507,190
340,7710
513,2860
754,5810
298,9169
253,6860
471,1933
444,6735
369,78
477,6599
801,889
493,1960
835,8056
816,6598
496,1264
332,10917
232,925
568,2240
48,5243
846,4610
384,1583
64,4030
822,8977
201,2001
667,3946
97,7472
532,4890
990,1148
431,2238
875,584
722,2912
58,9112
660,10127
959,10212
298,8222
664,8804
857,5598
547,5385
14,1224
921,3105
459,5711
446,10250
689,7587
834,5904
488,213
176,7667
948,3732
959,10401
362,6130
272,2079
539,6357
270,403
313,6984
663,9846
629,2745
488,2060
373,4399
969,10674
310,10467
464,7984
474,10852
206,4654
91,1439
984,8523
440,9352
521,3439
383,5256
170,5643
931,4556
107,2129
501,6121
812,9837
387,3256
916,1498
682,8557
113,9940
445,3966
291,8137
629,7225
152,2741
684,5716
614,2540
325,3263
446,9865
766,6345
643,1442
961,8906
548,3654
563,8502
615,3004
864,5986
26,1414
601,10451
16,7067
479,1710
831,7665
98,4074
882,9670
853,10585
812,10683
11,8019
596,1628
379,5297
51,5118
500,7309
291,6564
973,9695
798,7824
446,4565
1000,5135
354,9035
110,7036
97,4760
70,2887
961,8405
676,2392
886,1737
497,4082
572,4972
90,783
992,10150
456,1796
168,5045
221,4394
84,2005
703,6423
900,10330
603,1724
939,2257
281,4971
961,1318
609,1855
161,1135
185,9435
999,2734
85,3247
100,7686
993,10511
999,3738
195,4664
580,860
35,6151
297,7002
104,10932
4,10771
928,10615
521,2272
116,7835
956,4337
608,9609
648,7446
717,10985
764,2585
968,3140
684,7626
961,5993
920,3257
247,4322
598,841
980,10519
723,703
710,6994
998,4343
350,9722
300,9621
998,1559
653,2410
457,1796
700,2524
672,4579
764,6559
881,2599
875,10141
920,5106
884,5139
966,2302
686,156
775,6086
238,745
740,8917
134,2113
132,3147
442,6841
472,4518
31,5391
479,1986
510,4762
3,5655
784,2578
931,1728
244,355
80,3755
897,2619
561,2257
816,4435
278,278
154,1937
130,7980
218,6299
736,1938
984,5524
456,6348
40,9528
545,8591
458,10603
598,3846
883,1751
393,3236
585,1839
226,1888
530,10344
158,105
155,6826
14,9701
833,2258
530,8343
261,1826
411,8409
719,4881
16,10047
94,8857
720,8639
756,6452
146,9868
155,8882
79,9958
543,3408
460,10435
84,9830
423,4853
291,8961
167,268
458,3591
317,1244
781,4591
26,10649
609,10213
104,10424
841,5398
285,4253
701,10254
807,9448
713,2948
198,10500
356,8295
411,1824
42,4832
139,1199
605,6967
544,10725
587,6570
355,7576
54,2928
758,623
958,8037
622,5851
271,175
863,9041
497,3246
940,5516
490,9167
701,7490
278,8519
992,6272
191,3017
93,2086
540,1089
388,8284
698,1717
423,5379
157,358
818,7749
474,2748
732,8395
880,6790
496,10227
81,8854
547,573
178,6520
292,8567
257,7899
716,5173
88,3139
204,9897
867,8809
291,4396
865,3219
443,6524
125,5044
216,5746
583,10036
90,6602
104,7692
457,9429
385,9396
558,5326
824,3623
706,3574
497,7494
957,8312
151,10162
240,6680
148,9010
245,7754
411,4604
493,3171
906,4836
843,10118
320,2485
673,4945
661,2695
140,8522
598,7875
695,2386
664,9722
897,5974
686,2221
622,8375
880,7624
967,8257
0,7452
745,60
217,8515
788,1491
316,2652
497,6982
628,2706
490,4984
327,9960
707,10369
816,4890
703,3165
474,1480
338,139
734,313
274,8964
981,10732
109,1851
725,35
12,9687
879,9491
391,4611
676,7795
124,3161
843,10735
587,1835
550,1180
899,3365
166,4490
948,5348
611,5178
719,1019
144,967
796,10804
568,6263
293,5376
930,2765
152,3656
969,1331
403,10525
477,3467
347,9409
968,6368
742,9158
444,9443
574,7221
342,6095
254,8030
769,4274
625,7405
107,4563
639,1981
488,8766
3,7706
450,1127
236,1679
895,1036
930,9527
710,7634
281,1862
158,10649
713,3142
918,1961
101,1210
223,8308
791,496
781,559
30,8108
953,8505
386,5438
340,8657
539,8527
599,10664
284,1726
315,5652
179,9378
977,9696
978,5112
374,10826
92,2690
374,842
130,6865
540,6290
127,6704
271,7452
206,1410
788,5228
614,6206
837,3059
16,353
938,5051
171,4199
956,8749
601,184
738,10645
438,7597
347,2862
614,6714
919,10025
489,9138
884,10974
310,356
465,10303
113,2486
125,9956
415,7102
139,5467
143,8449
785,3369
643,2232
333,10928
286,4087
873,10580
498,7247
543,10605
449,8843
551,6429
208,9883
568,2402
26,3470
80,6595
696,2444
82,1767
764,909
701,7196
564,7387
431,3809
766,1368
746,5018
860,2930
415,9136
602,9876
45,4966
300,8541
270,9084
386,10692
804,9733
122,7224
759,10830
101,5125
399,1785
128,5603
59,2894
304,2109
253,5611
854,2938
565,9744
443,5649
477,1988
445,10622
752,10662
316,5415
253,4606
917,6056
858,7176
681,1495
378,7195
824,1055
143,8163
337,1302
645,3906
448,8088
789,3218
807,5730
261,10502
45,7888
619,5079
408,4811
794,9960
644,4681
850,2194
805,1517
670,9080
216,5500
402,571
841,375
495,5096
787,10514
899,1074
913,7975
509,9187
681,6263
102,1368
278,9842
808,6805
998,1942
291,4940
618,8507
614,10062
62,10991
920,4835
409,9910
333,9059
888,909
389,7179
122,10373
411,9988
657,6786
196,8373
862,2156
98,3922
856,10785
514,3322
686,540
17,8888
678,10802
294,10304
596,4238
7,7254
354,5110
44,10322
318,346
363,6981
254,4516
273,7948
90,6485
211,10208
396,1353
996,1551
696,5805
439,895
337,10257
158,59
754,10302
952,7140
799,10323
130,10709
894,4875
721,769
274,349
632,9221
105,6690
672,4285
342,6655
273,1852
659,3920
16,1752
574,856
892,4871
515,10659
625,9516
823,8260
549,2275
787,9399
345,4033
513,2620
450,10319
893,3874
947,3689
129,6856
230,9438
253,8549
632,546
731,9664
17,1365
599,4077
